date,start_index,fault,severity,profile,onset,dropped_active_nodes
2024-06-07,8617,F2_CND1循环水不足,2.606203298788767,ramp,22,0
2024-06-07,8617,F3_CND1热井液位过高,2.786186242217232,sigmoid,10,1
2024-06-07,8677,F0_normal,0.0,none,-1,0
2024-06-07,8677,F1_CND1真空恶化,2.718629455037724,sigmoid,13,1
2024-06-07,8677,F2_CND1循环水不足,2.663605778919379,sigmoid,21,1
2024-06-07,8677,F3_CND1热井液位过高,2.1276691145928988,sigmoid,8,3
2024-06-07,8737,F0_normal,0.0,none,-1,0
2024-06-07,8737,F1_CND1真空恶化,2.6362305016195826,ramp,8,1
2024-06-07,8737,F2_CND1循环水不足,2.782450861431707,sigmoid,16,1
2024-06-07,8737,F3_CND1热井液位过高,2.812752830396069,ramp,10,1
2024-06-07,8797,F0_normal,0.0,none,-1,0
2024-06-07,8797,F1_CND1真空恶化,2.5614418311983007,ramp,14,3
2024-06-07,8797,F2_CND1循环水不足,2.282780926244575,ramp,22,1
2024-06-07,8797,F3_CND1热井液位过高,2.938524090416881,ramp,22,0
2024-06-07,8857,F0_normal,0.0,none,-1,0
2024-06-07,8857,F1_CND1真空恶化,2.3399647794424383,sigmoid,19,0
2024-06-07,8857,F2_CND1循环水不足,2.462539535952673,ramp,23,0
2024-06-07,8857,F3_CND1热井液位过高,2.493963339536182,ramp,23,1
2024-06-07,8917,F0_normal,0.0,none,-1,0
2024-06-07,8917,F1_CND1真空恶化,2.476993374047709,sigmoid,18,2
2024-06-07,8917,F2_CND1循环水不足,2.1911556978489775,sigmoid,18,0
2024-06-07,8917,F3_CND1热井液位过高,2.1598149401333266,ramp,14,2
2024-06-07,8977,F0_normal,0.0,none,-1,0
2024-06-07,8977,F1_CND1真空恶化,2.917196366873836,sigmoid,19,2
2024-06-07,8977,F2_CND1循环水不足,2.0676320144866325,ramp,11,1
2024-06-07,8977,F3_CND1热井液位过高,2.6278865967682603,ramp,8,0
2024-06-07,9037,F0_normal,0.0,none,-1,0
2024-06-07,9037,F1_CND1真空恶化,2.8331217597931597,ramp,21,1
2024-06-07,9037,F2_CND1循环水不足,2.5357930033985596,sigmoid,14,0
2024-06-07,9037,F3_CND1热井液位过高,2.5586089162833923,ramp,23,2
2024-06-07,9097,F0_normal,0.0,none,-1,0
2024-06-07,9097,F1_CND1真空恶化,2.657356236649058,sigmoid,12,1
2024-06-07,9097,F2_CND1循环水不足,2.9296407078788933,sigmoid,15,1
2024-06-07,9097,F3_CND1热井液位过高,2.708876864171831,ramp,18,0
2024-06-07,9157,F0_normal,0.0,none,-1,0
2024-06-07,9157,F1_CND1真空恶化,2.3337176960416306,sigmoid,23,1
2024-06-07,9157,F2_CND1循环水不足,2.333955244267151,ramp,17,0
2024-06-07,9157,F3_CND1热井液位过高,2.4221166634670435,ramp,19,0
2024-06-07,9217,F0_normal,0.0,none,-1,0
2024-06-07,9217,F1_CND1真空恶化,2.685488753643124,ramp,8,0
2024-06-07,9217,F2_CND1循环水不足,2.3902886358935995,sigmoid,16,0
2024-06-07,9217,F3_CND1热井液位过高,2.9647813712689186,sigmoid,17,0
2024-06-07,9277,F0_normal,0.0,none,-1,0
2024-06-07,9277,F1_CND1真空恶化,2.357976539391098,ramp,11,0
2024-06-07,9277,F2_CND1循环水不足,2.9347533434759496,ramp,21,2
2024-06-07,9277,F3_CND1热井液位过高,2.9888865426388103,ramp,17,0
2024-06-07,9337,F0_normal,0.0,none,-1,0
2024-06-07,9337,F1_CND1真空恶化,2.4875426343681832,ramp,22,0
2024-06-07,9337,F2_CND1循环水不足,2.318685909389056,ramp,13,1
2024-06-07,9337,F3_CND1热井液位过高,2.554116080512535,ramp,23,0
2024-06-07,9397,F0_normal,0.0,none,-1,0
2024-06-07,9397,F1_CND1真空恶化,2.7264386714809206,ramp,18,1
2024-06-07,9397,F2_CND1循环水不足,2.80594181836738,sigmoid,18,0
2024-06-07,9397,F3_CND1热井液位过高,2.1537834102301003,ramp,19,0
2024-06-07,9457,F0_normal,0.0,none,-1,0
2024-06-07,9457,F1_CND1真空恶化,2.474765517242174,sigmoid,15,0
2024-06-07,9457,F2_CND1循环水不足,2.7159282158339644,ramp,19,2
2024-06-07,9457,F3_CND1热井液位过高,2.8900087458021155,sigmoid,16,2
2024-06-07,9517,F0_normal,0.0,none,-1,0
2024-06-07,9517,F1_CND1真空恶化,2.286754489591,ramp,9,0
2024-06-07,9517,F2_CND1循环水不足,2.6378996112835145,sigmoid,15,1
2024-06-07,9517,F3_CND1热井液位过高,2.4155121563474395,ramp,21,1
2024-06-07,9577,F0_normal,0.0,none,-1,0
2024-06-07,9577,F1_CND1真空恶化,2.4586214314146537,ramp,15,1
2024-06-07,9577,F2_CND1循环水不足,2.7074543157475293,ramp,22,0
2024-06-07,9577,F3_CND1热井液位过高,2.7463458569455668,ramp,19,3
2024-06-07,9637,F0_normal,0.0,none,-1,0
2024-06-07,9637,F1_CND1真空恶化,2.5356396534721597,sigmoid,14,1
2024-06-07,9637,F2_CND1循环水不足,2.327177359419493,sigmoid,23,0
2024-06-07,9637,F3_CND1热井液位过高,2.6413212717393906,ramp,9,0
2024-06-07,9697,F0_normal,0.0,none,-1,0
2024-06-07,9697,F1_CND1真空恶化,2.133799188278751,ramp,10,1
2024-06-07,9697,F2_CND1循环水不足,2.8155071366262376,sigmoid,12,2
2024-06-07,9697,F3_CND1热井液位过高,2.220990444291752,sigmoid,10,1
2024-06-07,9757,F0_normal,0.0,none,-1,0
2024-06-07,9757,F1_CND1真空恶化,2.0909687534472656,ramp,21,2
2024-06-07,9757,F2_CND1循环水不足,2.236313445016922,ramp,14,2
2024-06-07,9757,F3_CND1热井液位过高,2.443562113483612,sigmoid,22,1
2024-06-07,9817,F0_normal,0.0,none,-1,0
2024-06-07,9817,F1_CND1真空恶化,2.5555442439599307,sigmoid,15,0
2024-06-07,9817,F2_CND1循环水不足,2.2876128990631037,sigmoid,15,0
2024-06-07,9817,F3_CND1热井液位过高,2.381062267032095,sigmoid,23,0
2024-06-07,9877,F0_normal,0.0,none,-1,0
2024-06-07,9877,F1_CND1真空恶化,2.4437002327415653,sigmoid,9,0
2024-06-07,9877,F2_CND1循环水不足,2.2556561069848113,ramp,13,0
2024-06-07,9877,F3_CND1热井液位过高,2.1099911490337275,sigmoid,21,0
2024-06-07,9937,F0_normal,0.0,none,-1,0
2024-06-07,9937,F1_CND1真空恶化,2.2301680155149457,sigmoid,19,0
2024-06-07,9937,F2_CND1循环水不足,2.800032762750667,sigmoid,21,0
2024-06-07,9937,F3_CND1热井液位过高,2.4785866318346716,sigmoid,12,0
2024-06-07,9997,F0_normal,0.0,none,-1,0
2024-06-07,9997,F1_CND1真空恶化,2.3548906591432557,sigmoid,9,1
2024-06-07,9997,F2_CND1循环水不足,2.9279691596136566,sigmoid,20,1
2024-06-07,9997,F3_CND1热井液位过高,2.3522342063057007,ramp,13,0
2024-06-08,10057,F0_normal,0.0,none,-1,0
2024-06-08,10057,F1_CND1真空恶化,2.492226784701908,sigmoid,10,0
2024-06-08,10057,F2_CND1循环水不足,2.069443327388977,sigmoid,10,0
2024-06-08,10057,F3_CND1热井液位过高,2.0956447015773874,ramp,9,1
2024-06-08,10117,F0_normal,0.0,none,-1,0
2024-06-08,10117,F1_CND1真空恶化,2.3235960700944616,ramp,16,2
2024-06-08,10117,F2_CND1循环水不足,2.3737354477558226,ramp,19,1
2024-06-08,10117,F3_CND1热井液位过高,2.8873318966296044,ramp,8,0
2024-06-08,10177,F0_normal,0.0,none,-1,0
2024-06-08,10177,F1_CND1真空恶化,2.784196909150744,sigmoid,20,0
2024-06-08,10177,F2_CND1循环水不足,2.1149124212282513,sigmoid,23,0
2024-06-08,10177,F3_CND1热井液位过高,2.3404157508147945,sigmoid,18,0
2024-06-08,10237,F0_normal,0.0,none,-1,0
2024-06-08,10237,F1_CND1真空恶化,2.784703572810594,sigmoid,19,2
2024-06-08,10237,F2_CND1循环水不足,2.5816389172656917,ramp,23,0
2024-06-08,10237,F3_CND1热井液位过高,2.8939147386484287,sigmoid,23,0
2024-06-08,10297,F0_normal,0.0,none,-1,0
2024-06-08,10297,F1_CND1真空恶化,2.34682858543931,sigmoid,16,1
2024-06-08,10297,F2_CND1循环水不足,2.215313909576424,ramp,20,2
2024-06-08,10297,F3_CND1热井液位过高,2.152671773867983,ramp,12,0
2024-06-08,10357,F0_normal,0.0,none,-1,0
2024-06-08,10357,F1_CND1真空恶化,2.3209639850379213,ramp,17,0
2024-06-08,10357,F2_CND1循环水不足,2.2946177268699737,sigmoid,21,1
2024-06-08,10357,F3_CND1热井液位过高,2.970829292478892,sigmoid,20,1
2024-06-08,10417,F0_normal,0.0,none,-1,0
2024-06-08,10417,F1_CND1真空恶化,2.845948213001135,sigmoid,11,0
2024-06-08,10417,F2_CND1循环水不足,2.383693484702066,ramp,16,2
2024-06-08,10417,F3_CND1热井液位过高,2.270542031635133,sigmoid,12,0
2024-06-08,10477,F0_normal,0.0,none,-1,0
2024-06-08,10477,F1_CND1真空恶化,2.912815517565498,ramp,14,1
2024-06-08,10477,F2_CND1循环水不足,2.3239217764070337,ramp,19,0
2024-06-08,10477,F3_CND1热井液位过高,2.441547826897392,sigmoid,23,3
2024-06-08,10537,F0_normal,0.0,none,-1,0
2024-06-08,10537,F1_CND1真空恶化,2.1112321853516205,ramp,18,0
2024-06-08,10537,F2_CND1循环水不足,2.8709295392316663,ramp,15,3
2024-06-08,10537,F3_CND1热井液位过高,2.801421800749893,sigmoid,12,1
2024-06-08,10597,F0_normal,0.0,none,-1,0
2024-06-08,10597,F1_CND1真空恶化,2.138717511736003,sigmoid,12,1
2024-06-08,10597,F2_CND1循环水不足,2.131001060097209,sigmoid,19,1
2024-06-08,10597,F3_CND1热井液位过高,2.40563566877986,sigmoid,14,2
2024-06-08,10657,F0_normal,0.0,none,-1,0
2024-06-08,10657,F1_CND1真空恶化,2.7394348457437996,ramp,12,0
2024-06-08,10657,F2_CND1循环水不足,2.5652304100585503,ramp,17,1
2024-06-08,10657,F3_CND1热井液位过高,2.8382979743753878,sigmoid,10,1
2024-06-08,10717,F0_normal,0.0,none,-1,0
2024-06-08,10717,F1_CND1真空恶化,2.0444600472266785,ramp,21,1
2024-06-08,10717,F2_CND1循环水不足,2.5657724661851016,sigmoid,17,0
2024-06-08,10717,F3_CND1热井液位过高,2.072882226118753,sigmoid,22,1
2024-06-08,10777,F0_normal,0.0,none,-1,0
2024-06-08,10777,F1_CND1真空恶化,2.5463494120070833,ramp,20,0
2024-06-08,10777,F2_CND1循环水不足,2.216173477957452,ramp,21,2
2024-06-08,10777,F3_CND1热井液位过高,2.1054858542632564,sigmoid,8,1
2024-06-08,10837,F0_normal,0.0,none,-1,0
2024-06-08,10837,F1_CND1真空恶化,2.275346872928523,ramp,22,0
2024-06-08,10837,F2_CND1循环水不足,2.7017931951565206,ramp,10,1
2024-06-08,10837,F3_CND1热井液位过高,2.8794501698922854,sigmoid,20,1
2024-06-08,10897,F0_normal,0.0,none,-1,0
2024-06-08,10897,F1_CND1真空恶化,2.892589360117343,ramp,11,0
2024-06-08,10897,F2_CND1循环水不足,2.841490035794162,ramp,13,0
2024-06-08,10897,F3_CND1热井液位过高,2.6406513904605897,sigmoid,12,2
2024-06-08,10957,F0_normal,0.0,none,-1,0
2024-06-08,10957,F1_CND1真空恶化,2.534349582754135,ramp,12,0
2024-06-08,10957,F2_CND1循环水不足,2.6694196716928715,sigmoid,22,0
2024-06-08,10957,F3_CND1热井液位过高,2.1721928979360206,sigmoid,9,1
2024-06-08,11017,F0_normal,0.0,none,-1,0
2024-06-08,11017,F1_CND1真空恶化,2.2047579106638935,sigmoid,21,2
2024-06-08,11017,F2_CND1循环水不足,2.4330969193200733,sigmoid,10,0
2024-06-08,11017,F3_CND1热井液位过高,2.752244101901298,sigmoid,9,0
2024-06-08,11077,F0_normal,0.0,none,-1,0
2024-06-08,11077,F1_CND1真空恶化,2.2407401479283084,ramp,16,0
2024-06-08,11077,F2_CND1循环水不足,2.060921899645339,ramp,12,2
2024-06-08,11077,F3_CND1热井液位过高,2.5461537190660417,ramp,20,0
2024-06-08,11137,F0_normal,0.0,none,-1,0
2024-06-08,11137,F1_CND1真空恶化,2.4662989779994344,sigmoid,21,2
2024-06-08,11137,F2_CND1循环水不足,2.35551895747074,sigmoid,23,1
2024-06-08,11137,F3_CND1热井液位过高,2.420516120445045,sigmoid,12,1
2024-06-08,11197,F0_normal,0.0,none,-1,0
2024-06-08,11197,F1_CND1真空恶化,2.9441860674856866,sigmoid,15,0
2024-06-08,11197,F2_CND1循环水不足,2.682054136047875,ramp,15,1
2024-06-08,11197,F3_CND1热井液位过高,2.1511274267914127,sigmoid,20,2
2024-06-08,11257,F0_normal,0.0,none,-1,0
2024-06-08,11257,F1_CND1真空恶化,2.1612024230718183,sigmoid,13,0
2024-06-08,11257,F2_CND1循环水不足,2.6861073469874666,sigmoid,20,1
2024-06-08,11257,F3_CND1热井液位过高,2.6746424916693137,sigmoid,22,0
2024-06-08,11317,F0_normal,0.0,none,-1,0
2024-06-08,11317,F1_CND1真空恶化,2.386831711905613,sigmoid,10,1
2024-06-08,11317,F2_CND1循环水不足,2.527904295410089,sigmoid,19,0
2024-06-08,11317,F3_CND1热井液位过高,2.971707799070692,ramp,22,0
2024-06-08,11377,F0_normal,0.0,none,-1,0
2024-06-08,11377,F1_CND1真空恶化,2.573207697093436,sigmoid,19,0
2024-06-08,11377,F2_CND1循环水不足,2.5052070582481285,ramp,17,0
2024-06-08,11377,F3_CND1热井液位过高,2.987197874689224,sigmoid,15,3
2024-06-08,11437,F0_normal,0.0,none,-1,0
2024-06-08,11437,F1_CND1真空恶化,2.274005559326676,sigmoid,12,1
2024-06-08,11437,F2_CND1循环水不足,2.1342155432691805,ramp,18,1
2024-06-08,11437,F3_CND1热井液位过高,2.2501950689338357,ramp,21,0
2024-06-11,14377,F0_normal,0.0,none,-1,0
2024-06-11,14377,F1_CND1真空恶化,2.4758120613887025,ramp,17,1
2024-06-11,14377,F2_CND1循环水不足,2.8289271611107902,sigmoid,9,0
2024-06-11,14377,F3_CND1热井液位过高,2.617245747121991,sigmoid,19,2
2024-06-11,14437,F0_normal,0.0,none,-1,0
2024-06-11,14437,F1_CND1真空恶化,2.837585515309166,ramp,12,1
2024-06-11,14437,F2_CND1循环水不足,2.6847283473952133,ramp,12,0
2024-06-11,14437,F3_CND1热井液位过高,2.3292364156535847,ramp,18,0
2024-06-11,14497,F0_normal,0.0,none,-1,0
2024-06-11,14497,F1_CND1真空恶化,2.3453869937458673,sigmoid,20,0
2024-06-11,14497,F2_CND1循环水不足,2.778828933119745,ramp,18,1
2024-06-11,14497,F3_CND1热井液位过高,2.3556454333900847,sigmoid,13,0
2024-06-11,14557,F0_normal,0.0,none,-1,0
2024-06-11,14557,F1_CND1真空恶化,2.543787456212877,sigmoid,9,1
2024-06-11,14557,F2_CND1循环水不足,2.479227531050642,ramp,18,1
2024-06-11,14557,F3_CND1热井液位过高,2.2063460243769493,sigmoid,8,0
2024-06-11,14617,F0_normal,0.0,none,-1,0
2024-06-11,14617,F1_CND1真空恶化,2.0968517041717627,ramp,19,0
2024-06-11,14617,F2_CND1循环水不足,2.4024182816570416,ramp,17,0
2024-06-11,14617,F3_CND1热井液位过高,2.3668407605027824,sigmoid,23,2
2024-06-11,14677,F0_normal,0.0,none,-1,0
2024-06-11,14677,F1_CND1真空恶化,2.179398662545229,ramp,15,1
2024-06-11,14677,F2_CND1循环水不足,2.4382680410496733,ramp,17,0
2024-06-11,14677,F3_CND1热井液位过高,2.2667823300990713,sigmoid,16,1
2024-06-11,14737,F0_normal,0.0,none,-1,0
2024-06-11,14737,F1_CND1真空恶化,2.7456064786883654,ramp,20,0
2024-06-11,14737,F2_CND1循环水不足,2.8678207225856256,ramp,19,1
2024-06-11,14737,F3_CND1热井液位过高,2.0139382186334434,sigmoid,18,0
2024-06-11,14797,F0_normal,0.0,none,-1,0
2024-06-11,14797,F1_CND1真空恶化,2.6430238365939016,sigmoid,9,1
2024-06-11,14797,F2_CND1循环水不足,2.3253305489150184,sigmoid,9,1
2024-06-11,14797,F3_CND1热井液位过高,2.3711910323664105,ramp,20,0
2024-06-11,14857,F0_normal,0.0,none,-1,0
2024-06-11,14857,F1_CND1真空恶化,2.815891504324652,ramp,22,0
2024-06-11,14857,F2_CND1循环水不足,2.677705966779487,ramp,15,1
2024-06-11,14857,F3_CND1热井液位过高,2.6894092930008053,ramp,22,0
2024-06-11,14917,F0_normal,0.0,none,-1,0
2024-06-11,14917,F1_CND1真空恶化,2.8304323636585593,sigmoid,10,1
2024-06-11,14917,F2_CND1循环水不足,2.1159728822503605,ramp,8,0
2024-06-11,14917,F3_CND1热井液位过高,2.8980781306464816,sigmoid,23,2
2024-06-11,14977,F0_normal,0.0,none,-1,0
2024-06-11,14977,F1_CND1真空恶化,2.438158747576913,sigmoid,21,1
2024-06-11,14977,F2_CND1循环水不足,2.2410829548972337,ramp,19,0
2024-06-11,14977,F3_CND1热井液位过高,2.939019337202835,ramp,12,0
2024-06-11,15037,F0_normal,0.0,none,-1,0
2024-06-11,15037,F1_CND1真空恶化,2.1545460073411196,ramp,11,0
2024-06-11,15037,F2_CND1循环水不足,2.4709667825056583,ramp,17,1
2024-06-11,15037,F3_CND1热井液位过高,2.562947216497907,ramp,11,1
2024-06-11,15097,F0_normal,0.0,none,-1,0
2024-06-11,15097,F1_CND1真空恶化,2.6552532423523374,ramp,14,1
2024-06-11,15097,F2_CND1循环水不足,2.634269314578818,ramp,19,2
2024-06-11,15097,F3_CND1热井液位过高,2.5271737486389783,ramp,21,1
2024-06-11,15157,F0_normal,0.0,none,-1,0
2024-06-11,15157,F1_CND1真空恶化,2.0091490555885505,sigmoid,9,0
2024-06-11,15157,F2_CND1循环水不足,2.4346434455522368,ramp,18,0
2024-06-11,15157,F3_CND1热井液位过高,2.64266587486205,sigmoid,13,0
2024-06-11,15217,F0_normal,0.0,none,-1,0
2024-06-11,15217,F1_CND1真空恶化,2.2605691612489505,ramp,9,0
2024-06-11,15217,F2_CND1循环水不足,2.309979783212215,sigmoid,12,1
2024-06-11,15217,F3_CND1热井液位过高,2.6305504700728513,sigmoid,18,2
2024-06-11,15277,F0_normal,0.0,none,-1,0
2024-06-11,15277,F1_CND1真空恶化,2.616728323857395,ramp,17,2
2024-06-11,15277,F2_CND1循环水不足,2.556279435793299,ramp,21,1
2024-06-11,15277,F3_CND1热井液位过高,2.7179567355312457,ramp,9,3
2024-06-11,15337,F0_normal,0.0,none,-1,0
2024-06-11,15337,F1_CND1真空恶化,2.7029050038073255,ramp,13,1
2024-06-11,15337,F2_CND1循环水不足,2.679744324956747,ramp,15,1
2024-06-11,15337,F3_CND1热井液位过高,2.506257066267682,ramp,23,1
2024-06-11,15397,F0_normal,0.0,none,-1,0
2024-06-11,15397,F1_CND1真空恶化,2.8743989317504033,ramp,19,1
2024-06-11,15397,F2_CND1循环水不足,2.024939563023397,ramp,21,3
2024-06-11,15397,F3_CND1热井液位过高,2.320053607995973,sigmoid,14,1
2024-06-11,15457,F0_normal,0.0,none,-1,0
2024-06-11,15457,F1_CND1真空恶化,2.9429027033030195,ramp,17,1
2024-06-11,15457,F2_CND1循环水不足,2.394393538823592,sigmoid,17,1
2024-06-11,15457,F3_CND1热井液位过高,2.122485546010188,ramp,16,0
2024-06-11,15517,F0_normal,0.0,none,-1,0
2024-06-11,15517,F1_CND1真空恶化,2.912028478388485,ramp,12,0
2024-06-11,15517,F2_CND1循环水不足,2.8846351293040637,sigmoid,18,2
2024-06-11,15517,F3_CND1热井液位过高,2.0034587422454764,ramp,10,2
2024-06-11,15577,F0_normal,0.0,none,-1,0
2024-06-11,15577,F1_CND1真空恶化,2.6624533089100915,ramp,12,0
2024-06-11,15577,F2_CND1循环水不足,2.4070876672335846,ramp,21,1
2024-06-11,15577,F3_CND1热井液位过高,2.8078323069811275,sigmoid,19,0
2024-06-11,15637,F0_normal,0.0,none,-1,0
2024-06-11,15637,F1_CND1真空恶化,2.227393703330468,sigmoid,15,0
2024-06-11,15637,F2_CND1循环水不足,2.4984084146060543,ramp,20,0
2024-06-11,15637,F3_CND1热井液位过高,2.2446820772499065,ramp,10,1
2024-06-11,15697,F0_normal,0.0,none,-1,0
2024-06-11,15697,F1_CND1真空恶化,2.8203629548335267,sigmoid,12,2
2024-06-11,15697,F2_CND1循环水不足,2.6098914014310624,ramp,15,0
2024-06-11,15697,F3_CND1热井液位过高,2.751063724375392,ramp,19,1
2024-06-11,15757,F0_normal,0.0,none,-1,0
2024-06-11,15757,F1_CND1真空恶化,2.640577374395687,ramp,21,1
2024-06-11,15757,F2_CND1循环水不足,2.746842592624341,sigmoid,19,2
2024-06-11,15757,F3_CND1热井液位过高,2.283567700197942,sigmoid,14,1
2024-06-12,15817,F0_normal,0.0,none,-1,0
2024-06-12,15817,F1_CND1真空恶化,2.708639474691877,sigmoid,10,0
2024-06-12,15817,F2_CND1循环水不足,2.9824289823945302,ramp,23,0
2024-06-12,15817,F3_CND1热井液位过高,2.4753316631043534,sigmoid,18,1
2024-06-12,15877,F0_normal,0.0,none,-1,0
2024-06-12,15877,F1_CND1真空恶化,2.0233073688984455,sigmoid,21,0
2024-06-12,15877,F2_CND1循环水不足,2.4370693364630105,sigmoid,9,0
2024-06-12,15877,F3_CND1热井液位过高,2.7670480495492207,ramp,11,0
2024-06-12,15937,F0_normal,0.0,none,-1,0
2024-06-12,15937,F1_CND1真空恶化,2.9854234368096777,sigmoid,17,2
2024-06-12,15937,F2_CND1循环水不足,2.416577735488334,ramp,10,0
2024-06-12,15937,F3_CND1热井液位过高,2.5803997684110525,ramp,12,1
2024-06-12,15997,F0_normal,0.0,none,-1,0
2024-06-12,15997,F1_CND1真空恶化,2.962339302908963,ramp,18,2
2024-06-12,15997,F2_CND1循环水不足,2.6941160459401003,sigmoid,22,0
2024-06-12,15997,F3_CND1热井液位过高,2.2957200302834027,sigmoid,19,0
2024-06-12,16057,F0_normal,0.0,none,-1,0
2024-06-12,16057,F1_CND1真空恶化,2.68886459595503,ramp,21,1
2024-06-12,16057,F2_CND1循环水不足,2.3153832969952832,sigmoid,10,0
2024-06-12,16057,F3_CND1热井液位过高,2.3336785497927552,sigmoid,19,0
2024-06-12,16117,F0_normal,0.0,none,-1,0
2024-06-12,16117,F1_CND1真空恶化,2.505560790718225,ramp,15,0
2024-06-12,16117,F2_CND1循环水不足,2.0692429252630875,sigmoid,18,2
2024-06-12,16117,F3_CND1热井液位过高,2.9241418407640776,ramp,8,1
2024-06-12,16177,F0_normal,0.0,none,-1,0
2024-06-12,16177,F1_CND1真空恶化,2.2360399791367342,sigmoid,18,0
2024-06-12,16177,F2_CND1循环水不足,2.3016044669549935,ramp,20,1
2024-06-12,16177,F3_CND1热井液位过高,2.6053877506048857,sigmoid,17,1
2024-06-12,16237,F0_normal,0.0,none,-1,0
2024-06-12,16237,F1_CND1真空恶化,2.2801560861621017,ramp,22,0
2024-06-12,16237,F2_CND1循环水不足,2.046371884837518,ramp,22,0
2024-06-12,16237,F3_CND1热井液位过高,2.2603703278654006,ramp,13,0
2024-06-12,16297,F0_normal,0.0,none,-1,0
2024-06-12,16297,F1_CND1真空恶化,2.806796547179621,sigmoid,21,3
2024-06-12,16297,F2_CND1循环水不足,2.40092504453563,ramp,14,1
2024-06-12,16297,F3_CND1热井液位过高,2.3114361255130134,sigmoid,14,1
2024-06-12,16357,F0_normal,0.0,none,-1,0
2024-06-12,16357,F1_CND1真空恶化,2.2864197483236994,ramp,20,1
2024-06-12,16357,F2_CND1循环水不足,2.845738726435395,sigmoid,11,1
2024-06-12,16357,F3_CND1热井液位过高,2.8881063012962485,sigmoid,17,0
2024-06-12,16417,F0_normal,0.0,none,-1,0
2024-06-12,16417,F1_CND1真空恶化,2.410845731449675,sigmoid,20,3
2024-06-12,16417,F2_CND1循环水不足,2.252050594270954,sigmoid,15,1
2024-06-12,16417,F3_CND1热井液位过高,2.397896635504073,sigmoid,14,1
2024-06-12,16477,F0_normal,0.0,none,-1,0
2024-06-12,16477,F1_CND1真空恶化,2.218512565553531,sigmoid,20,0
2024-06-12,16477,F2_CND1循环水不足,2.6291175038892542,ramp,22,1
2024-06-12,16477,F3_CND1热井液位过高,2.144720627945715,ramp,18,0
2024-06-12,16537,F0_normal,0.0,none,-1,0
2024-06-12,16537,F1_CND1真空恶化,2.065928778190413,sigmoid,21,0
2024-06-12,16537,F2_CND1循环水不足,2.7637586771128135,ramp,9,0
2024-06-12,16537,F3_CND1热井液位过高,2.5420880692789076,sigmoid,13,0
2024-06-12,16597,F0_normal,0.0,none,-1,0
2024-06-12,16597,F1_CND1真空恶化,2.9135713690480305,sigmoid,18,0
2024-06-12,16597,F2_CND1循环水不足,2.543301696856035,ramp,14,1
2024-06-12,16597,F3_CND1热井液位过高,2.897007979994102,sigmoid,13,1
2024-06-12,16657,F0_normal,0.0,none,-1,0
2024-06-12,16657,F1_CND1真空恶化,2.8194607290336795,ramp,20,0
2024-06-12,16657,F2_CND1循环水不足,2.090331581173265,sigmoid,18,0
2024-06-12,16657,F3_CND1热井液位过高,2.1704173239096978,ramp,16,1
2024-06-12,16717,F0_normal,0.0,none,-1,0
2024-06-12,16717,F1_CND1真空恶化,2.838791405759432,ramp,13,2
2024-06-12,16717,F2_CND1循环水不足,2.7442538657888367,sigmoid,22,2
2024-06-12,16717,F3_CND1热井液位过高,2.4002173545288263,sigmoid,8,3
2024-06-12,16777,F0_normal,0.0,none,-1,0
2024-06-12,16777,F1_CND1真空恶化,2.959516830718747,sigmoid,22,0
2024-06-12,16777,F2_CND1循环水不足,2.2260098894874853,ramp,19,2
2024-06-12,16777,F3_CND1热井液位过高,2.26950841903641,sigmoid,22,0
2024-06-12,16837,F0_normal,0.0,none,-1,0
2024-06-12,16837,F1_CND1真空恶化,2.280353831755433,sigmoid,10,0
2024-06-12,16837,F2_CND1循环水不足,2.781215334677916,ramp,17,0
2024-06-12,16837,F3_CND1热井液位过高,2.719812814795893,ramp,8,0
2024-06-12,16897,F0_normal,0.0,none,-1,0
2024-06-12,16897,F1_CND1真空恶化,2.6874302526079643,sigmoid,16,1
2024-06-12,16897,F2_CND1循环水不足,2.266463192863789,sigmoid,14,0
2024-06-12,16897,F3_CND1热井液位过高,2.1462325544395293,ramp,8,1
2024-06-12,16957,F0_normal,0.0,none,-1,0
2024-06-12,16957,F1_CND1真空恶化,2.523928385517456,ramp,22,1
2024-06-12,16957,F2_CND1循环水不足,2.859044015686737,ramp,22,0
2024-06-12,16957,F3_CND1热井液位过高,2.8414270929511964,ramp,14,1
2024-06-12,17017,F0_normal,0.0,none,-1,0
2024-06-12,17017,F1_CND1真空恶化,2.0220751365486023,sigmoid,9,0
2024-06-12,17017,F2_CND1循环水不足,2.0098312885358083,ramp,18,0
2024-06-12,17017,F3_CND1热井液位过高,2.4330242208003687,sigmoid,21,0
2024-06-12,17077,F0_normal,0.0,none,-1,0
2024-06-12,17077,F1_CND1真空恶化,2.9073200873511107,sigmoid,12,0
2024-06-12,17077,F2_CND1循环水不足,2.9819505111180877,sigmoid,12,0
2024-06-12,17077,F3_CND1热井液位过高,2.170405530735831,ramp,13,1
2024-06-12,17137,F0_normal,0.0,none,-1,0
2024-06-12,17137,F1_CND1真空恶化,2.020036793389198,sigmoid,22,0
2024-06-12,17137,F2_CND1循环水不足,2.4268430603056936,ramp,10,0
2024-06-12,17137,F3_CND1热井液位过高,2.4955715749811227,ramp,15,1
2024-06-12,17197,F0_normal,0.0,none,-1,0
2024-06-12,17197,F1_CND1真空恶化,2.7859830497690674,ramp,22,3
2024-06-12,17197,F2_CND1循环水不足,2.8751436368250474,sigmoid,21,0
